TimeGenerated,OperationName,TargetResources,InitiatedBy,Result
2025-07-02 06:58:00,ResetPassword,{'userPrincipalName': 'user3@contoso.com'},{'user': {'userPrincipalName': 'user14@contoso.com'}},Success
2025-07-01 19:41:00,DisableUser,{'userPrincipalName': 'user4@contoso.com'},{'user': {'userPrincipalName': 'user15@contoso.com'}},Success
2025-07-01 14:36:00,UpdateUser,{'userPrincipalName': 'user18@contoso.com'},{'user': {'userPrincipalName': 'user6@contoso.com'}},Success
2025-07-01 18:29:00,DisableUser,{'userPrincipalName': 'user8@contoso.com'},{'user': {'userPrincipalName': 'user7@contoso.com'}},Success
2025-07-02 02:06:00,ResetPassword,{'userPrincipalName': 'user10@contoso.com'},{'user': {'userPrincipalName': 'user11@contoso.com'}},Success
2025-07-02 04:48:00,UpdateUser,{'userPrincipalName': 'user4@contoso.com'},{'user': {'userPrincipalName': 'user10@contoso.com'}},Success
2025-07-01 19:03:00,UpdateUser,{'userPrincipalName': 'user19@contoso.com'},{'user': {'userPrincipalName': 'user5@contoso.com'}},Success
2025-07-01 13:51:00,UpdateUser,{'userPrincipalName': 'user7@contoso.com'},{'user': {'userPrincipalName': 'user13@contoso.com'}},Success
2025-07-01 19:06:00,DisableUser,{'userPrincipalName': 'user20@contoso.com'},{'user': {'userPrincipalName': 'user6@contoso.com'}},Success
2025-07-02 04:19:00,ResetPassword,{'userPrincipalName': 'user16@contoso.com'},{'user': {'userPrincipalName': 'sarah.johnson@contoso.com'}},Success
2025-07-01 16:58:00,ResetPassword,{'userPrincipalName': 'user9@contoso.com'},{'user': {'userPrincipalName': 'user8@contoso.com'}},Success
2025-07-01 12:56:00,ResetPassword,{'userPrincipalName': 'user10@contoso.com'},{'user': {'userPrincipalName': 'user12@contoso.com'}},Success
2025-07-01 18:45:00,ResetPassword,{'userPrincipalName': 'user11@contoso.com'},{'user': {'userPrincipalName': 'user12@contoso.com'}},Success
2025-07-02 03:13:00,ResetPassword,{'userPrincipalName': 'user10@contoso.com'},{'user': {'userPrincipalName': 'user14@contoso.com'}},Success
2025-07-01 21:47:00,UpdateUser,{'userPrincipalName': 'user14@contoso.com'},{'user': {'userPrincipalName': 'user1@contoso.com'}},Success
2025-07-02 06:02:00,UpdateUser,{'userPrincipalName': 'user14@contoso.com'},{'user': {'userPrincipalName': 'user12@contoso.com'}},Success
2025-07-01 08:39:00,DisableUser,{'userPrincipalName': 'user15@contoso.com'},{'user': {'userPrincipalName': 'user9@contoso.com'}},Success
2025-07-02 06:35:00,DisableUser,{'userPrincipalName': 'user7@contoso.com'},{'user': {'userPrincipalName': 'user7@contoso.com'}},Success
2025-07-01 20:44:00,UpdateUser,{'userPrincipalName': 'user9@contoso.com'},{'user': {'userPrincipalName': 'user10@contoso.com'}},Success
2025-07-01 21:03:00,ResetPassword,{'userPrincipalName': 'user11@contoso.com'},{'user': {'userPrincipalName': 'user14@contoso.com'}},Success
2025-07-01 14:48:00,UpdateUser,{'userPrincipalName': 'user18@contoso.com'},{'user': {'userPrincipalName': 'user18@contoso.com'}},Success
2025-07-01 23:01:00,ResetPassword,{'userPrincipalName': 'user20@contoso.com'},{'user': {'userPrincipalName': 'user17@contoso.com'}},Success
2025-07-01 16:17:00,UpdateUser,{'userPrincipalName': 'user4@contoso.com'},{'user': {'userPrincipalName': 'user3@contoso.com'}},Success
2025-07-02 04:14:00,ResetPassword,{'userPrincipalName': 'user11@contoso.com'},{'user': {'userPrincipalName': 'user16@contoso.com'}},Success
2025-07-02 07:28:00,DisableUser,{'userPrincipalName': 'user2@contoso.com'},{'user': {'userPrincipalName': 'user13@contoso.com'}},Success
2025-07-01 17:33:00,DisableUser,{'userPrincipalName': 'user16@contoso.com'},{'user': {'userPrincipalName': 'user8@contoso.com'}},Success
2025-07-01 10:01:00,UpdateUser,{'userPrincipalName': 'user19@contoso.com'},{'user': {'userPrincipalName': 'user13@contoso.com'}},Success
2025-07-01 19:41:00,ResetPassword,{'userPrincipalName': 'user2@contoso.com'},{'user': {'userPrincipalName': 'sarah.johnson@contoso.com'}},Success
2025-07-01 22:57:00,ResetPassword,{'userPrincipalName': 'user18@contoso.com'},{'user': {'userPrincipalName': 'user12@contoso.com'}},Success
2025-07-01 12:35:00,DisableUser,{'userPrincipalName': 'user4@contoso.com'},{'user': {'userPrincipalName': 'user16@contoso.com'}},Success
2025-07-01 22:07:00,UpdateUser,{'userPrincipalName': 'user3@contoso.com'},{'user': {'userPrincipalName': 'user11@contoso.com'}},Success
2025-07-01 18:12:00,DisableUser,{'userPrincipalName': 'user5@contoso.com'},{'user': {'userPrincipalName': 'user19@contoso.com'}},Success
2025-07-01 11:00:00,ResetPassword,{'userPrincipalName': 'user7@contoso.com'},{'user': {'userPrincipalName': 'user18@contoso.com'}},Success
2025-07-02 03:32:00,DisableUser,{'userPrincipalName': 'user8@contoso.com'},{'user': {'userPrincipalName': 'user11@contoso.com'}},Success
2025-07-02 02:07:00,ResetPassword,{'userPrincipalName': 'user9@contoso.com'},{'user': {'userPrincipalName': 'user18@contoso.com'}},Success
2025-07-01 10:19:00,DisableUser,{'userPrincipalName': 'user1@contoso.com'},{'user': {'userPrincipalName': 'user5@contoso.com'}},Success
2025-07-01 23:13:00,DisableUser,{'userPrincipalName': 'user11@contoso.com'},{'user': {'userPrincipalName': 'user12@contoso.com'}},Success
2025-07-01 18:57:00,ResetPassword,{'userPrincipalName': 'user7@contoso.com'},{'user': {'userPrincipalName': 'user6@contoso.com'}},Success
2025-07-01 20:21:00,ResetPassword,{'userPrincipalName': 'user8@contoso.com'},{'user': {'userPrincipalName': 'user15@contoso.com'}},Success
2025-07-01 16:42:00,DisableUser,{'userPrincipalName': 'user7@contoso.com'},{'user': {'userPrincipalName': 'user9@contoso.com'}},Success
2025-07-01 12:04:00,DisableUser,{'userPrincipalName': 'user1@contoso.com'},{'user': {'userPrincipalName': 'user5@contoso.com'}},Success
2025-07-01 21:31:00,ResetPassword,{'userPrincipalName': 'user14@contoso.com'},{'user': {'userPrincipalName': 'user14@contoso.com'}},Success
2025-07-01 10:03:00,DisableUser,{'userPrincipalName': 'user2@contoso.com'},{'user': {'userPrincipalName': 'user17@contoso.com'}},Success
2025-07-02 03:18:00,ResetPassword,{'userPrincipalName': 'user12@contoso.com'},{'user': {'userPrincipalName': 'user1@contoso.com'}},Success
2025-07-01 19:09:00,DisableUser,{'userPrincipalName': 'user2@contoso.com'},{'user': {'userPrincipalName': 'user17@contoso.com'}},Success
2025-07-02 03:37:00,ResetPassword,{'userPrincipalName': 'user16@contoso.com'},{'user': {'userPrincipalName': 'user10@contoso.com'}},Success
2025-07-01 10:34:00,DisableUser,{'userPrincipalName': 'sarah.johnson@contoso.com'},{'user': {'userPrincipalName': 'user3@contoso.com'}},Success
2025-07-01 11:50:00,DisableUser,{'userPrincipalName': 'user3@contoso.com'},{'user': {'userPrincipalName': 'user18@contoso.com'}},Success
2025-07-01 10:59:00,DisableUser,{'userPrincipalName': 'user6@contoso.com'},{'user': {'userPrincipalName': 'user17@contoso.com'}},Success
2025-07-02 06:11:00,UpdateUser,{'userPrincipalName': 'user15@contoso.com'},{'user': {'userPrincipalName': 'user20@contoso.com'}},Success
2025-07-01 17:27:00,ResetPassword,{'userPrincipalName': 'user3@contoso.com'},{'user': {'userPrincipalName': 'user14@contoso.com'}},Success
2025-07-02 06:12:00,ResetPassword,{'userPrincipalName': 'user15@contoso.com'},{'user': {'userPrincipalName': 'user5@contoso.com'}},Success
2025-07-02 06:06:00,DisableUser,{'userPrincipalName': 'user3@contoso.com'},{'user': {'userPrincipalName': 'user6@contoso.com'}},Success
2025-07-02 02:00:00,DisableUser,{'userPrincipalName': 'user11@contoso.com'},{'user': {'userPrincipalName': 'user15@contoso.com'}},Success
2025-07-01 21:42:00,DisableUser,{'userPrincipalName': 'user14@contoso.com'},{'user': {'userPrincipalName': 'user1@contoso.com'}},Success
2025-07-02 05:17:00,ResetPassword,{'userPrincipalName': 'user10@contoso.com'},{'user': {'userPrincipalName': 'user1@contoso.com'}},Success
2025-07-01 15:41:00,ResetPassword,{'userPrincipalName': 'user1@contoso.com'},{'user': {'userPrincipalName': 'user1@contoso.com'}},Success
2025-07-01 16:50:00,UpdateUser,{'userPrincipalName': 'user14@contoso.com'},{'user': {'userPrincipalName': 'user5@contoso.com'}},Success
2025-07-02 02:10:00,ResetPassword,{'userPrincipalName': 'user19@contoso.com'},{'user': {'userPrincipalName': 'user11@contoso.com'}},Success
2025-07-02 03:36:00,ResetPassword,{'userPrincipalName': 'sarah.johnson@contoso.com'},{'user': {'userPrincipalName': 'user7@contoso.com'}},Success
2025-07-01 14:26:00,UpdateUser,{'userPrincipalName': 'user19@contoso.com'},{'user': {'userPrincipalName': 'user5@contoso.com'}},Success
2025-07-01 14:11:00,UpdateUser,{'userPrincipalName': 'user7@contoso.com'},{'user': {'userPrincipalName': 'user10@contoso.com'}},Success
2025-07-02 04:32:00,UpdateUser,{'userPrincipalName': 'user1@contoso.com'},{'user': {'userPrincipalName': 'user18@contoso.com'}},Success
2025-07-01 19:53:00,UpdateUser,{'userPrincipalName': 'user5@contoso.com'},{'user': {'userPrincipalName': 'user18@contoso.com'}},Success
2025-07-01 15:51:00,DisableUser,{'userPrincipalName': 'user11@contoso.com'},{'user': {'userPrincipalName': 'user11@contoso.com'}},Success
2025-07-01 18:20:00,UpdateUser,{'userPrincipalName': 'user7@contoso.com'},{'user': {'userPrincipalName': 'user7@contoso.com'}},Success
2025-07-01 15:57:00,UpdateUser,{'userPrincipalName': 'user14@contoso.com'},{'user': {'userPrincipalName': 'user9@contoso.com'}},Success
2025-07-01 12:41:00,ResetPassword,{'userPrincipalName': 'user12@contoso.com'},{'user': {'userPrincipalName': 'user1@contoso.com'}},Success
2025-07-01 08:52:00,ResetPassword,{'userPrincipalName': 'user4@contoso.com'},{'user': {'userPrincipalName': 'user13@contoso.com'}},Success
2025-07-01 09:40:00,ResetPassword,{'userPrincipalName': 'user7@contoso.com'},{'user': {'userPrincipalName': 'user13@contoso.com'}},Success
2025-07-01 14:46:00,UpdateUser,{'userPrincipalName': 'user15@contoso.com'},{'user': {'userPrincipalName': 'user13@contoso.com'}},Success
2025-07-01 12:15:00,UpdateUser,{'userPrincipalName': 'user13@contoso.com'},{'user': {'userPrincipalName': 'user19@contoso.com'}},Success
2025-07-02 03:44:00,DisableUser,{'userPrincipalName': 'user6@contoso.com'},{'user': {'userPrincipalName': 'user17@contoso.com'}},Success
2025-07-01 13:33:00,UpdateUser,{'userPrincipalName': 'user17@contoso.com'},{'user': {'userPrincipalName': 'user4@contoso.com'}},Success
2025-07-02 04:38:00,ResetPassword,{'userPrincipalName': 'user4@contoso.com'},{'user': {'userPrincipalName': 'user16@contoso.com'}},Success
2025-07-01 14:31:00,UpdateUser,{'userPrincipalName': 'user11@contoso.com'},{'user': {'userPrincipalName': 'user14@contoso.com'}},Success
2025-07-01 20:16:00,ResetPassword,{'userPrincipalName': 'user3@contoso.com'},{'user': {'userPrincipalName': 'user17@contoso.com'}},Success
2025-07-01 11:49:00,ResetPassword,{'userPrincipalName': 'user9@contoso.com'},{'user': {'userPrincipalName': 'user17@contoso.com'}},Success
2025-07-01 20:58:00,ResetPassword,{'userPrincipalName': 'user1@contoso.com'},{'user': {'userPrincipalName': 'user1@contoso.com'}},Success
2025-07-01 20:06:00,ResetPassword,{'userPrincipalName': 'user13@contoso.com'},{'user': {'userPrincipalName': 'user4@contoso.com'}},Success
2025-07-01 22:49:00,DisableUser,{'userPrincipalName': 'user10@contoso.com'},{'user': {'userPrincipalName': 'user3@contoso.com'}},Success
2025-07-02 07:56:00,UpdateUser,{'userPrincipalName': 'user10@contoso.com'},{'user': {'userPrincipalName': 'user8@contoso.com'}},Success
2025-07-01 21:18:00,ResetPassword,{'userPrincipalName': 'sarah.johnson@contoso.com'},{'user': {'userPrincipalName': 'sarah.johnson@contoso.com'}},Success
2025-07-02 06:05:00,ResetPassword,{'userPrincipalName': 'user1@contoso.com'},{'user': {'userPrincipalName': 'user9@contoso.com'}},Success
2025-07-01 16:29:00,UpdateUser,{'userPrincipalName': 'user2@contoso.com'},{'user': {'userPrincipalName': 'user5@contoso.com'}},Success
2025-07-01 12:22:00,DisableUser,{'userPrincipalName': 'user19@contoso.com'},{'user': {'userPrincipalName': 'user1@contoso.com'}},Success
2025-07-02 07:43:00,ResetPassword,{'userPrincipalName': 'user5@contoso.com'},{'user': {'userPrincipalName': 'user5@contoso.com'}},Success
2025-07-02 04:21:00,UpdateUser,{'userPrincipalName': 'user2@contoso.com'},{'user': {'userPrincipalName': 'user2@contoso.com'}},Success
2025-07-02 05:04:00,ResetPassword,{'userPrincipalName': 'user10@contoso.com'},{'user': {'userPrincipalName': 'user12@contoso.com'}},Success
2025-07-01 13:53:00,UpdateUser,{'userPrincipalName': 'user6@contoso.com'},{'user': {'userPrincipalName': 'user14@contoso.com'}},Success
2025-07-02 06:49:00,UpdateUser,{'userPrincipalName': 'user17@contoso.com'},{'user': {'userPrincipalName': 'user5@contoso.com'}},Success
2025-07-01 13:32:00,UpdateUser,{'userPrincipalName': 'user12@contoso.com'},{'user': {'userPrincipalName': 'user4@contoso.com'}},Success
2025-07-01 18:26:00,ResetPassword,{'userPrincipalName': 'user16@contoso.com'},{'user': {'userPrincipalName': 'user7@contoso.com'}},Success
2025-07-01 17:03:00,DisableUser,{'userPrincipalName': 'sarah.johnson@contoso.com'},{'user': {'userPrincipalName': 'user12@contoso.com'}},Success
2025-07-01 08:52:00,ResetPassword,{'userPrincipalName': 'user11@contoso.com'},{'user': {'userPrincipalName': 'user1@contoso.com'}},Success
2025-07-01 09:10:00,DisableUser,{'userPrincipalName': 'user1@contoso.com'},{'user': {'userPrincipalName': 'user16@contoso.com'}},Success
2025-07-01 09:35:00,DisableUser,{'userPrincipalName': 'user5@contoso.com'},{'user': {'userPrincipalName': 'user14@contoso.com'}},Success
2025-07-02 01:55:00,UpdateUser,{'userPrincipalName': 'user13@contoso.com'},{'user': {'userPrincipalName': 'user20@contoso.com'}},Success
2025-07-01 08:30:00,ResetPassword,{'userPrincipalName': 'user6@contoso.com'},{'user': {'userPrincipalName': 'user4@contoso.com'}},Success
2025-07-01 22:19:00,UpdateUser,{'userPrincipalName': 'user8@contoso.com'},{'user': {'userPrincipalName': 'user3@contoso.com'}},Success
2025-07-01 23:51:00,ResetPassword,{'userPrincipalName': 'user4@contoso.com'},{'user': {'userPrincipalName': 'user16@contoso.com'}},Success
2025-07-01 12:35:00,DisableUser,{'userPrincipalName': 'user18@contoso.com'},{'user': {'userPrincipalName': 'user15@contoso.com'}},Success
2025-07-01 18:37:00,ResetPassword,{'userPrincipalName': 'sarah.johnson@contoso.com'},{'user': {'userPrincipalName': 'user1@contoso.com'}},Success
2025-07-01 12:22:00,ResetPassword,{'userPrincipalName': 'user16@contoso.com'},{'user': {'userPrincipalName': 'user9@contoso.com'}},Success
2025-07-02 04:56:00,DisableUser,{'userPrincipalName': 'user18@contoso.com'},{'user': {'userPrincipalName': 'user12@contoso.com'}},Success
2025-07-02 00:49:00,DisableUser,{'userPrincipalName': 'user4@contoso.com'},{'user': {'userPrincipalName': 'user16@contoso.com'}},Success
2025-07-01 12:17:00,UpdateUser,{'userPrincipalName': 'user19@contoso.com'},{'user': {'userPrincipalName': 'user7@contoso.com'}},Success
2025-07-01 12:52:00,UpdateUser,{'userPrincipalName': 'user17@contoso.com'},{'user': {'userPrincipalName': 'user5@contoso.com'}},Success
2025-07-01 21:47:00,ResetPassword,{'userPrincipalName': 'user3@contoso.com'},{'user': {'userPrincipalName': 'user4@contoso.com'}},Success
2025-07-01 16:31:00,UpdateUser,{'userPrincipalName': 'user20@contoso.com'},{'user': {'userPrincipalName': 'user4@contoso.com'}},Success
2025-07-02 06:30:00,ResetPassword,{'userPrincipalName': 'user9@contoso.com'},{'user': {'userPrincipalName': 'user6@contoso.com'}},Success
2025-07-02 06:48:00,DisableUser,{'userPrincipalName': 'user11@contoso.com'},{'user': {'userPrincipalName': 'user15@contoso.com'}},Success
2025-07-02 03:42:00,ResetPassword,{'userPrincipalName': 'user17@contoso.com'},{'user': {'userPrincipalName': 'user17@contoso.com'}},Success
2025-07-01 22:24:00,ResetPassword,{'userPrincipalName': 'user5@contoso.com'},{'user': {'userPrincipalName': 'user11@contoso.com'}},Success
2025-07-01 09:10:00,DisableUser,{'userPrincipalName': 'user5@contoso.com'},{'user': {'userPrincipalName': 'user19@contoso.com'}},Success
2025-07-01 09:38:00,UpdateUser,{'userPrincipalName': 'user13@contoso.com'},{'user': {'userPrincipalName': 'sarah.johnson@contoso.com'}},Success
2025-07-01 12:52:00,DisableUser,{'userPrincipalName': 'user6@contoso.com'},{'user': {'userPrincipalName': 'user1@contoso.com'}},Success
2025-07-01 13:31:00,ResetPassword,{'userPrincipalName': 'user2@contoso.com'},{'user': {'userPrincipalName': 'user8@contoso.com'}},Success
2025-07-02 03:31:00,ResetPassword,{'userPrincipalName': 'user11@contoso.com'},{'user': {'userPrincipalName': 'user1@contoso.com'}},Success
2025-07-01 14:24:00,DisableUser,{'userPrincipalName': 'user16@contoso.com'},{'user': {'userPrincipalName': 'user12@contoso.com'}},Success
2025-07-01 23:25:00,UpdateUser,{'userPrincipalName': 'user19@contoso.com'},{'user': {'userPrincipalName': 'user13@contoso.com'}},Success
2025-07-01 16:58:00,DisableUser,{'userPrincipalName': 'user15@contoso.com'},{'user': {'userPrincipalName': 'user20@contoso.com'}},Success
2025-07-01 17:32:00,DisableUser,{'userPrincipalName': 'user15@contoso.com'},{'user': {'userPrincipalName': 'user4@contoso.com'}},Success
2025-07-01 19:30:00,UpdateUser,{'userPrincipalName': 'user17@contoso.com'},{'user': {'userPrincipalName': 'user11@contoso.com'}},Success
2025-07-02 00:38:00,DisableUser,{'userPrincipalName': 'user9@contoso.com'},{'user': {'userPrincipalName': 'user11@contoso.com'}},Success
2025-07-02 06:48:00,ResetPassword,{'userPrincipalName': 'user15@contoso.com'},{'user': {'userPrincipalName': 'user4@contoso.com'}},Success
2025-07-01 10:09:00,ResetPassword,{'userPrincipalName': 'user17@contoso.com'},{'user': {'userPrincipalName': 'user9@contoso.com'}},Success
2025-07-01 08:52:00,DisableUser,{'userPrincipalName': 'user14@contoso.com'},{'user': {'userPrincipalName': 'sarah.johnson@contoso.com'}},Success
2025-07-01 15:45:00,ResetPassword,{'userPrincipalName': 'user5@contoso.com'},{'user': {'userPrincipalName': 'user4@contoso.com'}},Success
2025-07-02 02:47:00,DisableUser,{'userPrincipalName': 'user4@contoso.com'},{'user': {'userPrincipalName': 'user4@contoso.com'}},Success
2025-07-01 19:51:00,ResetPassword,{'userPrincipalName': 'user10@contoso.com'},{'user': {'userPrincipalName': 'user5@contoso.com'}},Success
2025-07-02 02:53:00,UpdateUser,{'userPrincipalName': 'user15@contoso.com'},{'user': {'userPrincipalName': 'user14@contoso.com'}},Success
2025-07-01 21:34:00,DisableUser,{'userPrincipalName': 'user17@contoso.com'},{'user': {'userPrincipalName': 'user6@contoso.com'}},Success
2025-07-02 07:13:00,UpdateUser,{'userPrincipalName': 'user7@contoso.com'},{'user': {'userPrincipalName': 'user5@contoso.com'}},Success
2025-07-01 20:04:00,DisableUser,{'userPrincipalName': 'user1@contoso.com'},{'user': {'userPrincipalName': 'user7@contoso.com'}},Success
2025-07-02 03:12:00,DisableUser,{'userPrincipalName': 'user20@contoso.com'},{'user': {'userPrincipalName': 'user5@contoso.com'}},Success
2025-07-02 02:11:00,ResetPassword,{'userPrincipalName': 'user17@contoso.com'},{'user': {'userPrincipalName': 'user2@contoso.com'}},Success
2025-07-02 07:40:00,DisableUser,{'userPrincipalName': 'user18@contoso.com'},{'user': {'userPrincipalName': 'user8@contoso.com'}},Success
2025-07-01 13:25:00,UpdateUser,{'userPrincipalName': 'user6@contoso.com'},{'user': {'userPrincipalName': 'user12@contoso.com'}},Success
2025-07-02 05:39:00,DisableUser,{'userPrincipalName': 'user6@contoso.com'},{'user': {'userPrincipalName': 'sarah.johnson@contoso.com'}},Success
2025-07-02 02:27:00,DisableUser,{'userPrincipalName': 'user8@contoso.com'},{'user': {'userPrincipalName': 'user5@contoso.com'}},Success
2025-07-01 17:30:00,UpdateUser,{'userPrincipalName': 'user14@contoso.com'},{'user': {'userPrincipalName': 'user7@contoso.com'}},Success
2025-07-01 21:18:00,DisableUser,{'userPrincipalName': 'user13@contoso.com'},{'user': {'userPrincipalName': 'user10@contoso.com'}},Success
2025-07-01 23:58:00,ResetPassword,{'userPrincipalName': 'user14@contoso.com'},{'user': {'userPrincipalName': 'user16@contoso.com'}},Success
2025-07-01 08:00:00,UpdateUser,{'userPrincipalName': 'user5@contoso.com'},{'user': {'userPrincipalName': 'user10@contoso.com'}},Success
2025-07-02 06:48:00,ResetPassword,{'userPrincipalName': 'user9@contoso.com'},{'user': {'userPrincipalName': 'user18@contoso.com'}},Success
2025-07-02 04:16:00,UpdateUser,{'userPrincipalName': 'user7@contoso.com'},{'user': {'userPrincipalName': 'user20@contoso.com'}},Success
2025-07-01 12:47:00,UpdateUser,{'userPrincipalName': 'user2@contoso.com'},{'user': {'userPrincipalName': 'user14@contoso.com'}},Success
2025-07-01 16:16:00,ResetPassword,{'userPrincipalName': 'user16@contoso.com'},{'user': {'userPrincipalName': 'user6@contoso.com'}},Success
2025-07-01 22:18:00,ResetPassword,{'userPrincipalName': 'user6@contoso.com'},{'user': {'userPrincipalName': 'sarah.johnson@contoso.com'}},Success
2025-07-01 16:29:00,ResetPassword,{'userPrincipalName': 'user19@contoso.com'},{'user': {'userPrincipalName': 'user7@contoso.com'}},Success
2025-07-01 17:25:00,UpdateUser,{'userPrincipalName': 'user3@contoso.com'},{'user': {'userPrincipalName': 'user8@contoso.com'}},Success
2025-07-02 03:59:00,DisableUser,{'userPrincipalName': 'user13@contoso.com'},{'user': {'userPrincipalName': 'user4@contoso.com'}},Success
2025-07-01 23:08:00,UpdateUser,{'userPrincipalName': 'user5@contoso.com'},{'user': {'userPrincipalName': 'user7@contoso.com'}},Success
2025-07-01 08:22:00,DisableUser,{'userPrincipalName': 'user9@contoso.com'},{'user': {'userPrincipalName': 'user11@contoso.com'}},Success
2025-07-01 18:37:00,DisableUser,{'userPrincipalName': 'user4@contoso.com'},{'user': {'userPrincipalName': 'user17@contoso.com'}},Success
2025-07-02 04:25:00,ResetPassword,{'userPrincipalName': 'user4@contoso.com'},{'user': {'userPrincipalName': 'sarah.johnson@contoso.com'}},Success
2025-07-01 18:11:00,UpdateUser,{'userPrincipalName': 'user8@contoso.com'},{'user': {'userPrincipalName': 'user15@contoso.com'}},Success
2025-07-01 23:30:00,UpdateUser,{'userPrincipalName': 'user18@contoso.com'},{'user': {'userPrincipalName': 'user20@contoso.com'}},Success
2025-07-01 17:17:00,UpdateUser,{'userPrincipalName': 'user3@contoso.com'},{'user': {'userPrincipalName': 'user11@contoso.com'}},Success
2025-07-01 11:51:00,DisableUser,{'userPrincipalName': 'user13@contoso.com'},{'user': {'userPrincipalName': 'user9@contoso.com'}},Success
2025-07-02 03:58:00,UpdateUser,{'userPrincipalName': 'user15@contoso.com'},{'user': {'userPrincipalName': 'user14@contoso.com'}},Success
2025-07-01 15:40:00,DisableUser,{'userPrincipalName': 'user16@contoso.com'},{'user': {'userPrincipalName': 'user10@contoso.com'}},Success
2025-07-02 04:35:00,DisableUser,{'userPrincipalName': 'user4@contoso.com'},{'user': {'userPrincipalName': 'user3@contoso.com'}},Success
2025-07-02 06:41:00,ResetPassword,{'userPrincipalName': 'user12@contoso.com'},{'user': {'userPrincipalName': 'user8@contoso.com'}},Success
2025-07-01 09:56:00,DisableUser,{'userPrincipalName': 'user14@contoso.com'},{'user': {'userPrincipalName': 'user14@contoso.com'}},Success
2025-07-01 17:24:00,ResetPassword,{'userPrincipalName': 'user4@contoso.com'},{'user': {'userPrincipalName': 'user9@contoso.com'}},Success
2025-07-01 19:13:00,ResetPassword,{'userPrincipalName': 'sarah.johnson@contoso.com'},{'user': {'userPrincipalName': 'user17@contoso.com'}},Success
2025-07-01 10:50:00,UpdateUser,{'userPrincipalName': 'user9@contoso.com'},{'user': {'userPrincipalName': 'user12@contoso.com'}},Success
2025-07-01 16:17:00,DisableUser,{'userPrincipalName': 'user4@contoso.com'},{'user': {'userPrincipalName': 'user16@contoso.com'}},Success
2025-07-02 04:10:00,ResetPassword,{'userPrincipalName': 'user16@contoso.com'},{'user': {'userPrincipalName': 'user8@contoso.com'}},Success
2025-07-02 00:39:00,DisableUser,{'userPrincipalName': 'user9@contoso.com'},{'user': {'userPrincipalName': 'user4@contoso.com'}},Success
2025-07-01 20:49:00,DisableUser,{'userPrincipalName': 'user20@contoso.com'},{'user': {'userPrincipalName': 'user19@contoso.com'}},Success
2025-07-01 09:26:00,DisableUser,{'userPrincipalName': 'user17@contoso.com'},{'user': {'userPrincipalName': 'user13@contoso.com'}},Success
2025-07-02 05:56:00,UpdateUser,{'userPrincipalName': 'user4@contoso.com'},{'user': {'userPrincipalName': 'user19@contoso.com'}},Success
2025-07-01 12:00:00,UpdateUser,{'userPrincipalName': 'user19@contoso.com'},{'user': {'userPrincipalName': 'user4@contoso.com'}},Success
2025-07-02 06:57:00,DisableUser,{'userPrincipalName': 'user12@contoso.com'},{'user': {'userPrincipalName': 'user19@contoso.com'}},Success
2025-07-01 21:26:00,DisableUser,{'userPrincipalName': 'user20@contoso.com'},{'user': {'userPrincipalName': 'user14@contoso.com'}},Success
2025-07-02 06:05:00,ResetPassword,{'userPrincipalName': 'user2@contoso.com'},{'user': {'userPrincipalName': 'user12@contoso.com'}},Success
2025-07-02 01:50:00,UpdateUser,{'userPrincipalName': 'user15@contoso.com'},{'user': {'userPrincipalName': 'user19@contoso.com'}},Success
2025-07-01 22:44:00,DisableUser,{'userPrincipalName': 'user13@contoso.com'},{'user': {'userPrincipalName': 'sarah.johnson@contoso.com'}},Success
2025-07-02 03:21:00,UpdateUser,{'userPrincipalName': 'user1@contoso.com'},{'user': {'userPrincipalName': 'user7@contoso.com'}},Success
2025-07-01 19:13:00,UpdateUser,{'userPrincipalName': 'user1@contoso.com'},{'user': {'userPrincipalName': 'sarah.johnson@contoso.com'}},Success
2025-07-01 08:58:00,DisableUser,{'userPrincipalName': 'user10@contoso.com'},{'user': {'userPrincipalName': 'user14@contoso.com'}},Success
2025-07-01 20:14:00,DisableUser,{'userPrincipalName': 'user15@contoso.com'},{'user': {'userPrincipalName': 'user9@contoso.com'}},Success
2025-07-01 16:29:00,ResetPassword,{'userPrincipalName': 'user12@contoso.com'},{'user': {'userPrincipalName': 'user12@contoso.com'}},Success
2025-07-01 19:04:00,ResetPassword,{'userPrincipalName': 'user15@contoso.com'},{'user': {'userPrincipalName': 'user2@contoso.com'}},Success
2025-07-01 13:28:00,UpdateUser,{'userPrincipalName': 'sarah.johnson@contoso.com'},{'user': {'userPrincipalName': 'user9@contoso.com'}},Success
2025-07-02 06:07:00,ResetPassword,{'userPrincipalName': 'user18@contoso.com'},{'user': {'userPrincipalName': 'user18@contoso.com'}},Success
2025-07-01 13:52:00,ResetPassword,{'userPrincipalName': 'user13@contoso.com'},{'user': {'userPrincipalName': 'user12@contoso.com'}},Success
2025-07-01 20:00:00,DisableUser,{'userPrincipalName': 'user3@contoso.com'},{'user': {'userPrincipalName': 'user11@contoso.com'}},Success
2025-07-01 18:48:00,ResetPassword,{'userPrincipalName': 'user18@contoso.com'},{'user': {'userPrincipalName': 'user8@contoso.com'}},Success
2025-07-02 05:49:00,ResetPassword,{'userPrincipalName': 'user4@contoso.com'},{'user': {'userPrincipalName': 'user3@contoso.com'}},Success
