TimeGenerated,OperationName,InitiatedBy,TargetProperties
2025-06-03T14:35:00,AddUser,bilbo.baggins@contoso.com (78.137.97.10),"{""UserPrincipalName"": ""wren.murray@contoso.com"", ""Department"": ""Marketing"", ""CreatedBy"": ""bilbo.baggins@contoso.com""}"
2025-06-03T14:44:00,UpdateUser,ethan.adams@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""taylor.smith@contoso.com"", ""UpdatedField"": ""Title"", ""OldValue"": ""Analyst"", ""NewValue"": ""Senior Analyst""}"
2025-06-03T15:02:00,AddUser,ethan.adams@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""devon.johnson@contoso.com"", ""Department"": ""Marketing"", ""CreatedBy"": ""ethan.adams@contoso.com""}"
2025-06-03T15:07:00,DeleteUser,ethan.adams@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""emerson.bennett@contoso.com"", ""Department"": ""Sales"", ""CreatedBy"": ""ethan.adams@contoso.com""}"
2025-06-03T15:18:00,AddMemberToGroup,patty.perez@contoso.com (66.249.64.1),"{""Group"": ""group-797"", ""User"": ""logan.walsh@contoso.com""}"
2025-06-03T15:33:00,AddMemberToRole,noah.rhodes@contoso.com (78.137.97.10),"{""RoleName"": ""Security Administrator"", ""User"": ""bilbo.baggins@contoso.com""}"
2025-06-03T15:57:00,RemoveMemberFromRole,gabrielle.davis@contoso.com (66.249.64.1),"{""RoleName"": ""Exchange Administrator"", ""User"": ""bilbo.baggins@contoso.com""}"
2025-06-03T16:14:00,UpdateUser,bilbo.baggins@contoso.com (78.137.97.10),"{""UserPrincipalName"": ""sam.johnson@contoso.com"", ""UpdatedField"": ""Title"", ""OldValue"": ""Analyst"", ""NewValue"": ""Senior Analyst""}"
2025-06-03T16:18:00,UpdateUser,gabrielle.davis@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""kendall.french@contoso.com"", ""UpdatedField"": ""Title"", ""OldValue"": ""Analyst"", ""NewValue"": ""Senior Analyst""}"
2025-06-03T16:26:00,AddUser,patty.perez@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""charlie.smith@contoso.com"", ""Department"": ""Legal"", ""CreatedBy"": ""patty.perez@contoso.com""}"
2025-06-03T16:33:00,UpdateUser,gabrielle.davis@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""parker.clarke@contoso.com"", ""UpdatedField"": ""Title"", ""OldValue"": ""Analyst"", ""NewValue"": ""Senior Analyst""}"
2025-06-03T16:43:00,AddMemberToGroup,noah.rhodes@contoso.com (78.137.97.10),"{""Group"": ""group-357"", ""User"": ""avery.doe@contoso.com""}"
2025-06-03T16:46:00,AddMemberToGroup,gabrielle.davis@contoso.com (66.249.64.1),"{""Group"": ""group-752"", ""User"": ""teagan.day@contoso.com""}"
2025-06-03T16:51:00,DeleteUser,ethan.adams@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""kendall.edwards@contoso.com"", ""Department"": ""Sales"", ""CreatedBy"": ""ethan.adams@contoso.com""}"
2025-06-03T16:52:00,UpdateDevice,ethan.adams@contoso.com (66.249.64.1),"{""DeviceId"": ""device-1392"", ""ComplianceStatus"": ""Updated""}"
2025-06-04T09:04:00,AddUser,ethan.adams@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""skyler.taylor@contoso.com"", ""Department"": ""Sales"", ""CreatedBy"": ""ethan.adams@contoso.com""}"
2025-06-04T09:09:00,UpdateUser,patty.perez@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""logan.carter@contoso.com"", ""UpdatedField"": ""Title"", ""OldValue"": ""Analyst"", ""NewValue"": ""Senior Analyst""}"
2025-06-04T09:14:00,AddMemberToGroup,noah.rhodes@contoso.com (78.137.97.10),"{""Group"": ""group-994"", ""User"": ""sam.parker@contoso.com""}"
2025-06-04T09:15:00,UpdateUser,ethan.adams@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""hayden.edwards@contoso.com"", ""UpdatedField"": ""Title"", ""OldValue"": ""Analyst"", ""NewValue"": ""Senior Analyst""}"
2025-06-04T09:16:00,AddUser,gabrielle.davis@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""jamie.clarke@contoso.com"", ""Department"": ""Legal"", ""CreatedBy"": ""gabrielle.davis@contoso.com""}"
2025-06-04T09:17:00,UpdateUser,bilbo.baggins@contoso.com (78.137.97.10),"{""UserPrincipalName"": ""avery.bennett@contoso.com"", ""UpdatedField"": ""Title"", ""OldValue"": ""Analyst"", ""NewValue"": ""Senior Analyst""}"
2025-06-04T09:39:00,AddMemberToRole,bilbo.baggins@contoso.com (78.137.97.10),"{""RoleName"": ""Global Administrator"", ""User"": ""bilbo.baggins@contoso.com""}"
2025-06-04T10:00:00,AddMemberToGroup,patty.perez@contoso.com (66.249.64.1),"{""Group"": ""group-436"", ""User"": ""devon.vance@contoso.com""}"
2025-06-04T10:03:00,UpdateUser,patty.perez@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""reese.irving@contoso.com"", ""UpdatedField"": ""Title"", ""OldValue"": ""Analyst"", ""NewValue"": ""Senior Analyst""}"
2025-06-04T10:25:00,UpdateUser,gabrielle.davis@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""emerson.jones@contoso.com"", ""UpdatedField"": ""Title"", ""OldValue"": ""Analyst"", ""NewValue"": ""Senior Analyst""}"
2025-06-04T10:44:00,AddMemberToGroup,gabrielle.davis@contoso.com (66.249.64.1),"{""Group"": ""group-146"", ""User"": ""morgan.anderson@contoso.com""}"
2025-06-04T10:44:00,DeleteUser,ethan.adams@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""reese.ellis@contoso.com"", ""Department"": ""Sales"", ""CreatedBy"": ""ethan.adams@contoso.com""}"
2025-06-04T11:00:00,UpdateDevice,gabrielle.davis@contoso.com (66.249.64.1),"{""DeviceId"": ""device-6465"", ""ComplianceStatus"": ""Updated""}"
2025-06-04T11:01:00,RemoveMemberFromGroup,noah.rhodes@contoso.com (78.137.97.10),"{""Group"": ""group-365"", ""User"": ""devon.evans@contoso.com""}"
2025-06-04T11:15:00,AddMemberToGroup,gabrielle.davis@contoso.com (66.249.64.1),"{""Group"": ""group-109"", ""User"": ""kendall.johnson@contoso.com""}"
2025-06-04T11:21:00,DeleteUser,gabrielle.davis@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""charlie.sanders@contoso.com"", ""Department"": ""Marketing"", ""CreatedBy"": ""gabrielle.davis@contoso.com""}"
2025-06-04T11:29:00,DeleteUser,bilbo.baggins@contoso.com (78.137.97.10),"{""UserPrincipalName"": ""wren.murray@contoso.com"", ""Department"": ""Sales"", ""CreatedBy"": ""bilbo.baggins@contoso.com""}"
2025-06-04T11:44:00,AddMemberToGroup,ethan.adams@contoso.com (66.249.64.1),"{""Group"": ""group-542"", ""User"": ""quinn.xavier@contoso.com""}"
2025-06-04T12:18:00,AddMemberToGroup,patty.perez@contoso.com (66.249.64.1),"{""Group"": ""group-505"", ""User"": ""hayden.xavier@contoso.com""}"
2025-06-04T12:22:00,DeleteUser,ethan.adams@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""sawyer.upton@contoso.com"", ""Department"": ""Legal"", ""CreatedBy"": ""ethan.adams@contoso.com""}"
2025-06-04T12:22:00,AddMemberToGroup,ethan.adams@contoso.com (66.249.64.1),"{""Group"": ""group-667"", ""User"": ""teagan.young@contoso.com""}"
2025-06-04T12:37:00,RemoveMemberFromRole,patty.perez@contoso.com (66.249.64.1),"{""RoleName"": ""User Administrator"", ""User"": ""patty.perez@contoso.com""}"
2025-06-04T12:39:00,AddMemberToRole,noah.rhodes@contoso.com (78.137.97.10),"{""RoleName"": ""Global Administrator"", ""User"": ""patty.perez@contoso.com""}"
2025-06-04T12:44:00,RemoveMemberFromRole,ethan.adams@contoso.com (66.249.64.1),"{""RoleName"": ""Security Administrator"", ""User"": ""gabrielle.davis@contoso.com""}"
2025-06-04T12:54:00,UpdateUser,gabrielle.davis@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""kendall.walsh@contoso.com"", ""UpdatedField"": ""Title"", ""OldValue"": ""Analyst"", ""NewValue"": ""Senior Analyst""}"
2025-06-04T12:59:00,AddMemberToRole,gabrielle.davis@contoso.com (66.249.64.1),"{""RoleName"": ""Security Administrator"", ""User"": ""gabrielle.davis@contoso.com""}"
2025-06-04T13:07:00,RemoveMemberFromRole,bilbo.baggins@contoso.com (78.137.97.10),"{""RoleName"": ""Global Administrator"", ""User"": ""bilbo.baggins@contoso.com""}"
2025-06-04T13:13:00,AddMemberToGroup,patty.perez@contoso.com (66.249.64.1),"{""Group"": ""group-127"", ""User"": ""pat.upton@contoso.com""}"
2025-06-04T13:19:00,AddMemberToGroup,bilbo.baggins@contoso.com (78.137.97.10),"{""Group"": ""group-358"", ""User"": ""jordan.zimmer@contoso.com""}"
2025-06-04T13:52:00,UpdateUser,noah.rhodes@contoso.com (78.137.97.10),"{""UserPrincipalName"": ""logan.owens@contoso.com"", ""UpdatedField"": ""Title"", ""OldValue"": ""Analyst"", ""NewValue"": ""Senior Analyst""}"
2025-06-04T14:22:00,AddMemberToRole,patty.perez@contoso.com (66.249.64.1),"{""RoleName"": ""User Administrator"", ""User"": ""patty.perez@contoso.com""}"
2025-06-04T14:45:00,RemoveMemberFromGroup,noah.rhodes@contoso.com (78.137.97.10),"{""Group"": ""group-329"", ""User"": ""pat.knight@contoso.com""}"
2025-06-04T14:46:00,DeleteUser,ethan.adams@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""pat.zimmer@contoso.com"", ""Department"": ""Legal"", ""CreatedBy"": ""ethan.adams@contoso.com""}"
2025-06-04T14:49:00,AddMemberToGroup,bilbo.baggins@contoso.com (78.137.97.10),"{""Group"": ""group-837"", ""User"": ""bailey.parker@contoso.com""}"
2025-06-04T14:50:00,AddMemberToRole,ethan.adams@contoso.com (66.249.64.1),"{""RoleName"": ""Security Administrator"", ""User"": ""gabrielle.davis@contoso.com""}"
2025-06-04T15:00:00,AddUser,noah.rhodes@contoso.com (78.137.97.10),"{""UserPrincipalName"": ""reese.young@contoso.com"", ""Department"": ""Marketing"", ""CreatedBy"": ""noah.rhodes@contoso.com""}"
2025-06-04T15:36:00,RemoveMemberFromGroup,bilbo.baggins@contoso.com (78.137.97.10),"{""Group"": ""group-482"", ""User"": ""emerson.vance@contoso.com""}"
2025-06-04T15:43:00,RemoveMemberFromRole,gabrielle.davis@contoso.com (66.249.64.1),"{""RoleName"": ""Security Administrator"", ""User"": ""gabrielle.davis@contoso.com""}"
2025-06-04T16:03:00,AddMemberToGroup,ethan.adams@contoso.com (66.249.64.1),"{""Group"": ""group-741"", ""User"": ""kai.johnson@contoso.com""}"
2025-06-04T16:09:00,UpdateUser,noah.rhodes@contoso.com (78.137.97.10),"{""UserPrincipalName"": ""sloane.quincy@contoso.com"", ""UpdatedField"": ""Title"", ""OldValue"": ""Analyst"", ""NewValue"": ""Senior Analyst""}"
2025-06-04T16:09:00,DeleteUser,noah.rhodes@contoso.com (78.137.97.10),"{""UserPrincipalName"": ""kendall.doe@contoso.com"", ""Department"": ""Legal"", ""CreatedBy"": ""noah.rhodes@contoso.com""}"
2025-06-04T16:23:00,AddMemberToGroup,patty.perez@contoso.com (66.249.64.1),"{""Group"": ""group-481"", ""User"": ""cameron.french@contoso.com""}"
2025-06-04T16:27:00,UpdateDevice,gabrielle.davis@contoso.com (66.249.64.1),"{""DeviceId"": ""device-5620"", ""ComplianceStatus"": ""Updated""}"
2025-06-04T16:34:00,AddMemberToGroup,bilbo.baggins@contoso.com (78.137.97.10),"{""Group"": ""group-192"", ""User"": ""val.smith@contoso.com""}"
2025-06-04T16:50:00,RemoveMemberFromRole,noah.rhodes@contoso.com (78.137.97.10),"{""RoleName"": ""Global Administrator"", ""User"": ""patty.perez@contoso.com""}"
2025-06-05T09:03:00,AddMemberToRole,noah.rhodes@contoso.com (78.137.97.10),"{""RoleName"": ""Security Administrator"", ""User"": ""noah.rhodes@contoso.com""}"
2025-06-05T09:05:00,AddUser,gabrielle.davis@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""casey.keaton@contoso.com"", ""Department"": ""Sales"", ""CreatedBy"": ""gabrielle.davis@contoso.com""}"
2025-06-05T09:07:00,DeleteUser,gabrielle.davis@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""taylor.johnson@contoso.com"", ""Department"": ""Sales"", ""CreatedBy"": ""gabrielle.davis@contoso.com""}"
2025-06-05T09:18:00,RemoveMemberFromGroup,patty.perez@contoso.com (66.249.64.1),"{""Group"": ""group-628"", ""User"": ""riley.harris@contoso.com""}"
2025-06-05T09:27:00,RemoveMemberFromGroup,noah.rhodes@contoso.com (78.137.97.10),"{""Group"": ""group-350"", ""User"": ""riley.keaton@contoso.com""}"
2025-06-05T09:31:00,AddMemberToGroup,patty.perez@contoso.com (66.249.64.1),"{""Group"": ""group-806"", ""User"": ""parker.french@contoso.com""}"
2025-06-05T09:38:00,AddUser,bilbo.baggins@contoso.com (78.137.97.10),"{""UserPrincipalName"": ""reagan.french@contoso.com"", ""Department"": ""Marketing"", ""CreatedBy"": ""bilbo.baggins@contoso.com""}"
2025-06-05T09:54:00,UpdateUser,bilbo.baggins@contoso.com (78.137.97.10),"{""UserPrincipalName"": ""lane.holland@contoso.com"", ""UpdatedField"": ""Title"", ""OldValue"": ""Analyst"", ""NewValue"": ""Senior Analyst""}"
2025-06-05T10:12:00,AddMemberToGroup,bilbo.baggins@contoso.com (78.137.97.10),"{""Group"": ""group-249"", ""User"": ""morgan.xavier@contoso.com""}"
2025-06-05T10:13:00,RemoveMemberFromRole,patty.perez@contoso.com (66.249.64.1),"{""RoleName"": ""Exchange Administrator"", ""User"": ""gabrielle.davis@contoso.com""}"
2025-06-05T10:14:00,AddMemberToGroup,bilbo.baggins@contoso.com (78.137.97.10),"{""Group"": ""group-781"", ""User"": ""avery.smith@contoso.com""}"
2025-06-05T10:16:00,UpdateUser,bilbo.baggins@contoso.com (78.137.97.10),"{""UserPrincipalName"": ""emerson.french@contoso.com"", ""UpdatedField"": ""Title"", ""OldValue"": ""Analyst"", ""NewValue"": ""Senior Analyst""}"
2025-06-05T10:25:00,DeleteUser,gabrielle.davis@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""sam.irving@contoso.com"", ""Department"": ""Sales"", ""CreatedBy"": ""gabrielle.davis@contoso.com""}"
2025-06-05T10:28:00,AddUser,bilbo.baggins@contoso.com (78.137.97.10),"{""UserPrincipalName"": ""emerson.foster@contoso.com"", ""Department"": ""Marketing"", ""CreatedBy"": ""bilbo.baggins@contoso.com""}"
2025-06-05T10:30:00,RemoveMemberFromRole,gabrielle.davis@contoso.com (66.249.64.1),"{""RoleName"": ""Global Administrator"", ""User"": ""ethan.adams@contoso.com""}"
2025-06-05T10:42:00,DeleteUser,gabrielle.davis@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""spencer.owens@contoso.com"", ""Department"": ""Marketing"", ""CreatedBy"": ""gabrielle.davis@contoso.com""}"
2025-06-05T10:43:00,UpdateUser,gabrielle.davis@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""alex.graham@contoso.com"", ""UpdatedField"": ""Title"", ""OldValue"": ""Analyst"", ""NewValue"": ""Senior Analyst""}"
2025-06-05T10:48:00,DeleteUser,bilbo.baggins@contoso.com (78.137.97.10),"{""UserPrincipalName"": ""logan.stone@contoso.com"", ""Department"": ""Legal"", ""CreatedBy"": ""bilbo.baggins@contoso.com""}"
2025-06-05T10:57:00,AddMemberToRole,patty.perez@contoso.com (66.249.64.1),"{""RoleName"": ""Exchange Administrator"", ""User"": ""gabrielle.davis@contoso.com""}"
2025-06-05T11:12:00,RemoveMemberFromRole,noah.rhodes@contoso.com (78.137.97.10),"{""RoleName"": ""Security Administrator"", ""User"": ""noah.rhodes@contoso.com""}"
2025-06-05T11:13:00,RemoveMemberFromGroup,gabrielle.davis@contoso.com (66.249.64.1),"{""Group"": ""group-274"", ""User"": ""kendall.ellis@contoso.com""}"
2025-06-05T11:55:00,UpdateUser,ethan.adams@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""hayden.pratt@contoso.com"", ""UpdatedField"": ""Title"", ""OldValue"": ""Analyst"", ""NewValue"": ""Senior Analyst""}"
2025-06-05T12:04:00,UpdateDevice,gabrielle.davis@contoso.com (66.249.64.1),"{""DeviceId"": ""device-3058"", ""ComplianceStatus"": ""Updated""}"
2025-06-05T12:04:00,DeleteUser,ethan.adams@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""skyler.taylor@contoso.com"", ""Department"": ""Sales"", ""CreatedBy"": ""ethan.adams@contoso.com""}"
2025-06-05T12:07:00,AddUser,patty.perez@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""reese.jones@contoso.com"", ""Department"": ""Sales"", ""CreatedBy"": ""patty.perez@contoso.com""}"
2025-06-05T12:29:00,UpdateUser,patty.perez@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""devon.jones@contoso.com"", ""UpdatedField"": ""Title"", ""OldValue"": ""Analyst"", ""NewValue"": ""Senior Analyst""}"
2025-06-05T12:30:00,UpdateUser,bilbo.baggins@contoso.com (78.137.97.10),"{""UserPrincipalName"": ""chris.owens@contoso.com"", ""UpdatedField"": ""Title"", ""OldValue"": ""Analyst"", ""NewValue"": ""Senior Analyst""}"
2025-06-05T12:39:00,AddUser,noah.rhodes@contoso.com (78.137.97.10),"{""UserPrincipalName"": ""jamie.holland@contoso.com"", ""Department"": ""Sales"", ""CreatedBy"": ""noah.rhodes@contoso.com""}"
2025-06-05T13:09:00,RemoveMemberFromGroup,noah.rhodes@contoso.com (78.137.97.10),"{""Group"": ""group-852"", ""User"": ""sloane.anderson@contoso.com""}"
2025-06-05T13:15:00,AddMemberToGroup,ethan.adams@contoso.com (66.249.64.1),"{""Group"": ""group-563"", ""User"": ""chris.graham@contoso.com""}"
2025-06-05T13:23:00,RemoveMemberFromRole,ethan.adams@contoso.com (66.249.64.1),"{""RoleName"": ""User Administrator"", ""User"": ""gabrielle.davis@contoso.com""}"
2025-06-05T13:23:00,AddUser,bilbo.baggins@contoso.com (78.137.97.10),"{""UserPrincipalName"": ""reese.reed@contoso.com"", ""Department"": ""Sales"", ""CreatedBy"": ""bilbo.baggins@contoso.com""}"
2025-06-05T13:24:00,RemoveMemberFromGroup,gabrielle.davis@contoso.com (66.249.64.1),"{""Group"": ""group-823"", ""User"": ""morgan.morgan@contoso.com""}"
2025-06-05T13:31:00,RemoveMemberFromGroup,patty.perez@contoso.com (66.249.64.1),"{""Group"": ""group-130"", ""User"": ""morgan.murray@contoso.com""}"
2025-06-05T13:35:00,UpdateUser,ethan.adams@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""sam.morgan@contoso.com"", ""UpdatedField"": ""Title"", ""OldValue"": ""Analyst"", ""NewValue"": ""Senior Analyst""}"
2025-06-05T13:53:00,AddMemberToGroup,ethan.adams@contoso.com (66.249.64.1),"{""Group"": ""group-601"", ""User"": ""hayden.murray@contoso.com""}"
2025-06-05T13:58:00,DeleteUser,noah.rhodes@contoso.com (78.137.97.10),"{""UserPrincipalName"": ""devon.doe@contoso.com"", ""Department"": ""Sales"", ""CreatedBy"": ""noah.rhodes@contoso.com""}"
2025-06-05T14:13:00,UpdateUser,noah.rhodes@contoso.com (78.137.97.10),"{""UserPrincipalName"": ""emerson.smith@contoso.com"", ""UpdatedField"": ""Title"", ""OldValue"": ""Analyst"", ""NewValue"": ""Senior Analyst""}"
2025-06-05T14:24:00,UpdateUser,gabrielle.davis@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""skyler.lewis@contoso.com"", ""UpdatedField"": ""Title"", ""OldValue"": ""Analyst"", ""NewValue"": ""Senior Analyst""}"
2025-06-05T14:25:00,UpdateUser,ethan.adams@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""parker.reed@contoso.com"", ""UpdatedField"": ""Title"", ""OldValue"": ""Analyst"", ""NewValue"": ""Senior Analyst""}"
2025-06-05T14:26:00,AddMemberToGroup,noah.rhodes@contoso.com (78.137.97.10),"{""Group"": ""group-917"", ""User"": ""drew.jones@contoso.com""}"
2025-06-05T14:26:00,UpdateUser,gabrielle.davis@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""casey.zimmer@contoso.com"", ""UpdatedField"": ""Title"", ""OldValue"": ""Analyst"", ""NewValue"": ""Senior Analyst""}"
2025-06-05T14:32:00,AddMemberToRole,ethan.adams@contoso.com (66.249.64.1),"{""RoleName"": ""User Administrator"", ""User"": ""gabrielle.davis@contoso.com""}"
2025-06-05T15:07:00,AddMemberToRole,gabrielle.davis@contoso.com (66.249.64.1),"{""RoleName"": ""Global Administrator"", ""User"": ""ethan.adams@contoso.com""}"
2025-06-05T15:14:00,DeleteUser,patty.perez@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""charlie.smith@contoso.com"", ""Department"": ""Sales"", ""CreatedBy"": ""patty.perez@contoso.com""}"
2025-06-05T15:35:00,AddMemberToGroup,ethan.adams@contoso.com (66.249.64.1),"{""Group"": ""group-941"", ""User"": ""hayden.day@contoso.com""}"
2025-06-05T15:46:00,RemoveMemberFromRole,bilbo.baggins@contoso.com (78.137.97.10),"{""RoleName"": ""Exchange Administrator"", ""User"": ""patty.perez@contoso.com""}"
2025-06-05T16:03:00,AddMemberToRole,bilbo.baggins@contoso.com (78.137.97.10),"{""RoleName"": ""Exchange Administrator"", ""User"": ""patty.perez@contoso.com""}"
2025-06-05T16:08:00,AddUser,patty.perez@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""zephyr.walsh@contoso.com"", ""Department"": ""Legal"", ""CreatedBy"": ""patty.perez@contoso.com""}"
2025-06-05T16:10:00,AddUser,gabrielle.davis@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""taylor.johnson@contoso.com"", ""Department"": ""Marketing"", ""CreatedBy"": ""gabrielle.davis@contoso.com""}"
2025-06-05T16:11:00,UpdateDevice,gabrielle.davis@contoso.com (66.249.64.1),"{""DeviceId"": ""device-4661"", ""ComplianceStatus"": ""Updated""}"
2025-06-05T16:16:00,UpdateDevice,ethan.adams@contoso.com (66.249.64.1),"{""DeviceId"": ""device-9442"", ""ComplianceStatus"": ""Updated""}"
2025-06-05T16:17:00,UpdateUser,bilbo.baggins@contoso.com (78.137.97.10),"{""UserPrincipalName"": ""skyler.upton@contoso.com"", ""UpdatedField"": ""Title"", ""OldValue"": ""Analyst"", ""NewValue"": ""Senior Analyst""}"
